tracker_file_name_current,question_current,question_match,status_current,id,matched_id,matched_tracker_file_name
DS-18-45 - Frank Stimson.csv,What were the total net wages of employees in the 45th week  of 2018,What were the total net wages of employees in the 45th week  of 2017,REJECTED,DS-18-45 - Frank Stimson.csv-Q14,DS-17-45 - Frank Stimson.csv-Q8,DS-17-45 - Frank Stimson.csv
DS-18-45 - Frank Stimson.csv,What were the total gross wages of employees in the 45th week  of 2018,What were the total gross wages of employees in the 45th week  of 2017,REJECTED,DS-18-45 - Frank Stimson.csv-Q13,DS-17-45 - Frank Stimson.csv-Q9,DS-17-45 - Frank Stimson.csv
DS-18-45 - Frank Stimson.csv,How much did employees pay for vision coverage in the 45th week  of 2018,How much did employees pay for vision coverage in the 45th week  of 2017,REJECTED,DS-18-45 - Frank Stimson.csv-Q15,DS-17-45 - Frank Stimson.csv-Q15,DS-17-45 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  46th week  of 2018,How much did the employee pay in federal taxes in the  46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q9,DS-17-46 - Frank Stimson.csv-Q1,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees contribute to their HSA in the 46th week  of 2018,How much did employees contribute to their HSA in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q5,DS-17-46 - Frank Stimson.csv-Q10,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees contribute to their FSA in the 46th week  of 2018,How much did employees contribute to their FSA in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q4,DS-17-46 - Frank Stimson.csv-Q11,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees contribute to their 401k in the 46th week  of 2018,How much did employees contribute to their 401k in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q3,DS-17-46 - Frank Stimson.csv-Q12,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees pay for medical coverage in the 46th week  of 2018,How much did employees pay for medical coverage in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q7,DS-17-46 - Frank Stimson.csv-Q13,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees pay for dental coverage in the 46th week  of 2018,How much did employees pay for dental coverage in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q6,DS-17-46 - Frank Stimson.csv-Q14,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees pay for vision coverage in the 46th week  of 2018,How much did employees pay for vision coverage in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q8,DS-17-46 - Frank Stimson.csv-Q15,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  46th week  of 2018,How much did the employee pay in New York Cityl taxes in the  46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q10,DS-17-46 - Frank Stimson.csv-Q3,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How many vacation days did the employee take in the 46th week  of 2018,How many vacation days did the employee take in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q2,DS-17-46 - Frank Stimson.csv-Q4,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How many personal days did the employee take in the 46th week  of 2018,How many personal days did the employee take in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q1,DS-17-46 - Frank Stimson.csv-Q5,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  46th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q11,DS-17-46 - Frank Stimson.csv-Q6,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 46th week  of 2018,What was the total amount paid in taxes by employees in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q12,DS-17-46 - Frank Stimson.csv-Q7,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,What were the total net wages of employees in the 46th week  of 2018,What were the total net wages of employees in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q14,DS-17-46 - Frank Stimson.csv-Q8,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,What were the total gross wages of employees in the 46th week  of 2018,What were the total gross wages of employees in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q13,DS-17-46 - Frank Stimson.csv-Q9,DS-17-46 - Frank Stimson.csv
DS-18-46 - Frank Stimson.csv,How much did employees pay for vision coverage in the 46th week  of 2018,How much did employees pay for vision coverage in the 46th week  of 2017,REJECTED,DS-18-46 - Frank Stimson.csv-Q15,DS-17-46 - Frank Stimson.csv-Q15,DS-17-46 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  47th week  of 2018,How much did the employee pay in federal taxes in the  47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q9,DS-17-47 - Frank Stimson.csv-Q1,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees contribute to their HSA in the 47th week  of 2018,How much did employees contribute to their HSA in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q5,DS-17-47 - Frank Stimson.csv-Q10,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees contribute to their FSA in the 47th week  of 2018,How much did employees contribute to their FSA in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q4,DS-17-47 - Frank Stimson.csv-Q11,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees contribute to their 401k in the 47th week  of 2018,How much did employees contribute to their 401k in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q3,DS-17-47 - Frank Stimson.csv-Q12,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees pay for medical coverage in the 47th week  of 2018,How much did employees pay for medical coverage in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q7,DS-17-47 - Frank Stimson.csv-Q13,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees pay for dental coverage in the 47th week  of 2018,How much did employees pay for dental coverage in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q6,DS-17-47 - Frank Stimson.csv-Q14,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees pay for vision coverage in the 47th week  of 2018,How much did employees pay for vision coverage in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q8,DS-17-47 - Frank Stimson.csv-Q15,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  47th week  of 2018,How much did the employee pay in New York Cityl taxes in the  47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q10,DS-17-47 - Frank Stimson.csv-Q3,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How many vacation days did the employee take in the 47th week  of 2018,How many vacation days did the employee take in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q2,DS-17-47 - Frank Stimson.csv-Q4,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How many personal days did the employee take in the 47th week  of 2018,How many personal days did the employee take in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q1,DS-17-47 - Frank Stimson.csv-Q5,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  47th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q11,DS-17-47 - Frank Stimson.csv-Q6,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 47th week  of 2018,What was the total amount paid in taxes by employees in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q12,DS-17-47 - Frank Stimson.csv-Q7,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,What were the total net wages of employees in the 47th week  of 2018,What were the total net wages of employees in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q14,DS-17-47 - Frank Stimson.csv-Q8,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,What were the total gross wages of employees in the 47th week  of 2018,What were the total gross wages of employees in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q13,DS-17-47 - Frank Stimson.csv-Q9,DS-17-47 - Frank Stimson.csv
DS-18-47 - Frank Stimson.csv,How much did employees pay for vision coverage in the 47th week  of 2018,How much did employees pay for vision coverage in the 47th week  of 2017,REJECTED,DS-18-47 - Frank Stimson.csv-Q15,DS-17-47 - Frank Stimson.csv-Q15,DS-17-47 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  48th week  of 2018,How much did the employee pay in federal taxes in the  48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q9,DS-17-48 - Frank Stimson.csv-Q1,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees contribute to their HSA in the 48th week  of 2018,How much did employees contribute to their HSA in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q5,DS-17-48 - Frank Stimson.csv-Q10,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees contribute to their FSA in the 48th week  of 2018,How much did employees contribute to their FSA in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q4,DS-17-48 - Frank Stimson.csv-Q11,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees contribute to their 401k in the 48th week  of 2018,How much did employees contribute to their 401k in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q3,DS-17-48 - Frank Stimson.csv-Q12,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees pay for medical coverage in the 48th week  of 2018,How much did employees pay for medical coverage in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q7,DS-17-48 - Frank Stimson.csv-Q13,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees pay for dental coverage in the 48th week  of 2018,How much did employees pay for dental coverage in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q6,DS-17-48 - Frank Stimson.csv-Q14,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees pay for vision coverage in the 48th week  of 2018,How much did employees pay for vision coverage in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q8,DS-17-48 - Frank Stimson.csv-Q15,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  48th week  of 2018,How much did the employee pay in New York Cityl taxes in the  48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q10,DS-17-48 - Frank Stimson.csv-Q3,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How many vacation days did the employee take in the 48th week  of 2018,How many vacation days did the employee take in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q2,DS-17-48 - Frank Stimson.csv-Q4,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How many personal days did the employee take in the 48th week  of 2018,How many personal days did the employee take in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q1,DS-17-48 - Frank Stimson.csv-Q5,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  48th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q11,DS-17-48 - Frank Stimson.csv-Q6,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 48th week  of 2018,What was the total amount paid in taxes by employees in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q12,DS-17-48 - Frank Stimson.csv-Q7,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,What were the total net wages of employees in the 48th week  of 2018,What were the total net wages of employees in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q14,DS-17-48 - Frank Stimson.csv-Q8,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,What were the total gross wages of employees in the 48th week  of 2018,What were the total gross wages of employees in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q13,DS-17-48 - Frank Stimson.csv-Q9,DS-17-48 - Frank Stimson.csv
DS-18-48 - Frank Stimson.csv,How much did employees pay for vision coverage in the 48th week  of 2018,How much did employees pay for vision coverage in the 48th week  of 2017,REJECTED,DS-18-48 - Frank Stimson.csv-Q15,DS-17-48 - Frank Stimson.csv-Q15,DS-17-48 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  49th week  of 2018,How much did the employee pay in federal taxes in the  49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q9,DS-17-49 - Frank Stimson.csv-Q1,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees contribute to their HSA in the 49th week  of 2018,How much did employees contribute to their HSA in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q5,DS-17-49 - Frank Stimson.csv-Q10,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees contribute to their FSA in the 49th week  of 2018,How much did employees contribute to their FSA in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q4,DS-17-49 - Frank Stimson.csv-Q11,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees contribute to their 401k in the 49th week  of 2018,How much did employees contribute to their 401k in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q3,DS-17-49 - Frank Stimson.csv-Q12,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees pay for medical coverage in the 49th week  of 2018,How much did employees pay for medical coverage in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q7,DS-17-49 - Frank Stimson.csv-Q13,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees pay for dental coverage in the 49th week  of 2018,How much did employees pay for dental coverage in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q6,DS-17-49 - Frank Stimson.csv-Q14,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees pay for vision coverage in the 49th week  of 2018,How much did employees pay for vision coverage in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q8,DS-17-49 - Frank Stimson.csv-Q15,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  49th week  of 2018,How much did the employee pay in New York Cityl taxes in the  49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q10,DS-17-49 - Frank Stimson.csv-Q3,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How many vacation days did the employee take in the 49th week  of 2018,How many vacation days did the employee take in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q2,DS-17-49 - Frank Stimson.csv-Q4,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How many personal days did the employee take in the 49th week  of 2018,How many personal days did the employee take in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q1,DS-17-49 - Frank Stimson.csv-Q5,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  49th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q11,DS-17-49 - Frank Stimson.csv-Q6,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 49th week  of 2018,What was the total amount paid in taxes by employees in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q12,DS-17-49 - Frank Stimson.csv-Q7,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,What were the total net wages of employees in the 49th week  of 2018,What were the total net wages of employees in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q14,DS-17-49 - Frank Stimson.csv-Q8,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,What were the total gross wages of employees in the 49th week  of 2018,What were the total gross wages of employees in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q13,DS-17-49 - Frank Stimson.csv-Q9,DS-17-49 - Frank Stimson.csv
DS-18-49 - Frank Stimson.csv,How much did employees pay for vision coverage in the 49th week  of 2018,How much did employees pay for vision coverage in the 49th week  of 2017,REJECTED,DS-18-49 - Frank Stimson.csv-Q15,DS-17-49 - Frank Stimson.csv-Q15,DS-17-49 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How many personal days did the employee take in the fifth week  of 2018,How many personal days did the employee take in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q1,DS-17-5 - Frank Stimson.csv-Q1,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  fifth week  of 2018,How much did the employee pay in New York Cityl taxes in the  fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q10,DS-17-5 - Frank Stimson.csv-Q10,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  fifth week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q11,DS-17-5 - Frank Stimson.csv-Q12,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the fifth week  of 2018,What was the total amount paid in taxes by employees in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q12,DS-17-5 - Frank Stimson.csv-Q13,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,What were the total gross wages of employees in the fifth week  of 2018,What were the total gross wages of employees in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q13,DS-17-5 - Frank Stimson.csv-Q14,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,What were the total net wages of employees in the fifth week  of 2018,What were the total net wages of employees in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q14,DS-17-5 - Frank Stimson.csv-Q15,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How many vacation days did the employee take in the fifth week  of 2018,How many vacation days did the employee take in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q2,DS-17-5 - Frank Stimson.csv-Q2,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did employees contribute to their 401k in the fifth week  of 2018,How much did employees contribute to their 401k in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q3,DS-17-5 - Frank Stimson.csv-Q3,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did employees contribute to their FSA in the fifth week  of 2018,How much did employees contribute to their FSA in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q4,DS-17-5 - Frank Stimson.csv-Q4,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did employees contribute to their HSA in the fifth week  of 2018,How much did employees contribute to their HSA in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q5,DS-17-5 - Frank Stimson.csv-Q5,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did employees pay for dental coverage in the fifth week  of 2018,How much did employees pay for dental coverage in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q6,DS-17-5 - Frank Stimson.csv-Q6,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did employees pay for medical coverage in the fifth week  of 2018,How much did employees pay for medical coverage in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q7,DS-17-5 - Frank Stimson.csv-Q7,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did employees pay for vision coverage in the fifth week  of 2018,How much did employees pay for vision coverage in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q8,DS-17-5 - Frank Stimson.csv-Q8,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  fifth week  of 2018,How much did the employee pay in federal taxes in the  fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q9,DS-17-5 - Frank Stimson.csv-Q9,DS-17-5 - Frank Stimson.csv
DS-18-5 - Frank Stimson.csv,What were the total net wages of employees in the fifth week  of 2018,What were the total net wages of employees in the fifth week  of 2017,REJECTED,DS-18-5 - Frank Stimson.csv-Q15,DS-17-5 - Frank Stimson.csv-Q15,DS-17-5 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  50th week  of 2018,How much did the employee pay in federal taxes in the  50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q9,DS-17-50 - Frank Stimson.csv-Q1,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees contribute to their HSA in the 50th week  of 2018,How much did employees contribute to their HSA in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q5,DS-17-50 - Frank Stimson.csv-Q10,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees contribute to their FSA in the 50th week  of 2018,How much did employees contribute to their FSA in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q4,DS-17-50 - Frank Stimson.csv-Q11,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees contribute to their 401k in the 50th week  of 2018,How much did employees contribute to their 401k in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q3,DS-17-50 - Frank Stimson.csv-Q12,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees pay for medical coverage in the 50th week  of 2018,How much did employees pay for medical coverage in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q7,DS-17-50 - Frank Stimson.csv-Q13,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees pay for dental coverage in the 50th week  of 2018,How much did employees pay for dental coverage in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q6,DS-17-50 - Frank Stimson.csv-Q14,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees pay for vision coverage in the 50th week  of 2018,How much did employees pay for vision coverage in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q8,DS-17-50 - Frank Stimson.csv-Q15,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  50th week  of 2018,How much did the employee pay in New York Cityl taxes in the  50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q10,DS-17-50 - Frank Stimson.csv-Q3,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How many vacation days did the employee take in the 50th week  of 2018,How many vacation days did the employee take in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q2,DS-17-50 - Frank Stimson.csv-Q4,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How many personal days did the employee take in the 50th week  of 2018,How many personal days did the employee take in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q1,DS-17-50 - Frank Stimson.csv-Q5,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  50th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q11,DS-17-50 - Frank Stimson.csv-Q6,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 50th week  of 2018,What was the total amount paid in taxes by employees in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q12,DS-17-50 - Frank Stimson.csv-Q7,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,What were the total net wages of employees in the 50th week  of 2018,What were the total net wages of employees in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q14,DS-17-50 - Frank Stimson.csv-Q8,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,What were the total gross wages of employees in the 50th week  of 2018,What were the total gross wages of employees in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q13,DS-17-50 - Frank Stimson.csv-Q9,DS-17-50 - Frank Stimson.csv
DS-18-50 - Frank Stimson.csv,How much did employees pay for vision coverage in the 50th week  of 2018,How much did employees pay for vision coverage in the 50th week  of 2017,REJECTED,DS-18-50 - Frank Stimson.csv-Q15,DS-17-50 - Frank Stimson.csv-Q15,DS-17-50 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  51st week  of 2018,How much did the employee pay in federal taxes in the  51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q9,DS-17-51 - Frank Stimson.csv-Q1,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did employees contribute to their HSA in the 51st week  of 2018,How much did employees contribute to their HSA in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q5,DS-17-51 - Frank Stimson.csv-Q10,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did employees contribute to their FSA in the 51st week  of 2018,How much did employees contribute to their FSA in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q4,DS-17-51 - Frank Stimson.csv-Q11,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did employees contribute to their 401k in the 51st week  of 2018,How much did employees contribute to their 401k in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q3,DS-17-51 - Frank Stimson.csv-Q12,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did employees pay for medical coverage in the 51st week  of 2018,How much did employees pay for medical coverage in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q7,DS-17-51 - Frank Stimson.csv-Q13,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did employees pay for dental coverage in the 51st week  of 2018,How much did employees pay for dental coverage in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q6,DS-17-51 - Frank Stimson.csv-Q14,DS-17-51 - Frank Stimson.csv
